ndb_no	shrt_desc	energy_kcal	nutval
23136	BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0" FAT,SEL, CKD	0.315965	1.81005
13497	BEEF,GROUND,70% LN MEAT / 30% FAT,PATTY,CKD,BRLD	0.302661	1.81383
10194	PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BNLESS,LN&FAT,RAW	0.233925	1.81421
13933	BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8" FAT,CHOIC,CKD,PAN-FRIED	0.347007	1.81432
19163	CHEWING GUM	0.399113	1.81462
10003	PORK,FRSH,COMP OF LEG,LOIN,SHLDR,& SPARERIBS,LN & FAT,RAW	0.233925	1.81482
9052	BLUEBERRIES,CND,HVY SYRUP,SOL&LIQUIDS	0.097561	1.81537
10904	PORK,CURED,HAM W/ NAT JUICES,RUMP,BONE-IN,LN & FAT,UNHTD	0.221729	1.81664
1182	USDA COMMODITY,CHS,CHEDDAR,RED FAT	0.312639	1.8169
35230	SEA LION,STELLER,MEAT W/ FAT (ALASKA NATIVE)	0.268293	1.81788
5112	CHICKEN,ROASTING,MEAT&SKN,CKD,RSTD	0.247228	1.81854
6427	CAMPBELL'S CHUNKY SOUPS,ITALIAN SAUSAGE & PEPPERS SOUP	0.0687361	1.81866
22529	BEEF POT PIE,FRZ ENTREE,PREP	0.243902	1.81888
43597	CHEESE,MOZZARELLA,LO NA	0.310421	1.81913
23578	BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,BRLD	0.308204	1.82081
19701	CANDIES,SEMISWEET CHOC,MADE W/BUTTER	0.528825	1.82083
19002	BEEF JERKY,CHOPD&FORMED	0.454545	1.82128
23567	BEEF,GROUND,85% LN MEAT / 15% FAT,RAW	0.238359	1.82146
6438	CAMPBELL'S CHUNKY SOUPS,SALISBURY STEAK MUSHRMS ONIONS SOUP	0.0631929	1.82171
14620	CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,PEACH MANGO	0.0543237	1.82188
14531	ALCOHOLIC BEV,WHISKEY SOUR,PREP FROM ITEM 14530	0.165188	1.82188
21097	FAST FOODS,CHESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & BACON	0.312639	1.82208
19154	CANDIES,SESAME CRUNCH	0.572062	1.82263
1209	CHEESE,MEXICAN,BLEND,RED FAT	0.312639	1.8251
18121	CAKE,POUND,COMMLY PREP,OTHER THAN ALL BUTTER,ENR	0.431264	1.82519
25026	POPCORN,MICROWAVE,REG (BUTTER) FLAVOR,MADE W/ PALM OIL	0.585366	1.82692
14323	ORANGE DRK,CND,W/ ADDED VIT C	0.0543237	1.82694
25023	SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,HARVEST CHEDDAR	0.544346	1.8279
6355	CAMPBELL'S RED & WHITE,GOLDEN MUSHROOM SOUP,COND	0.0720621	1.82826
21243	WENDY'S,CLASSIC DOUBLE,W/ CHS	0.267184	1.82884
18479	TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TRTS,FRSTD BR SGR CIN	0.467849	1.83025
6330	CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST CHICK GRAVY	0.037694	1.83052
21237	MCDONALD'S,BIG MAC	0.284922	1.83066
18239	CROISSANTS,BUTTER	0.450111	1.83081
27026	CAMPBELL,CAMPBELL'S SEL GOLD LABEL SOUPS,SOUTHW	0.0676275	1.83083
3857	INF FOR,MEJOHN,PROSOBEE LIPIL,W/ IRON,RE TO FE,W/ ARA & DHA	0.0709534	1.83122
17294	LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN&FAT,1/8"FAT,RAW	0.222838	1.832
16255	SILK PEACH SOY YOGURT	0.104213	1.83298
5007	CHICKEN,BROILERS OR FRYERS,MEAT&SKN,CKD,FRIED,BATTER	0.320399	1.83314
7914	SAUSAGE  ITALIAN  SWT  LINKS	0.165188	1.83375
36404	RESTAURANT,LATINO,ARROZ CON LECHE (RICE PUDDING)	0.161863	1.83465
13373	BEEF,CHUCK,ARM POT RST,LN&FAT,0"FAT,ALL GRDS,CKD,BRSD	0.329268	1.83497
19045	POTATO CHIPS,MADE FROM DRIED POTATOES,LT	0.556541	1.83577
6219	CAMPBELL'S RED & WHITE,98% FAT FREE CRM OF CHICK SOUP,COND	0.0620843	1.83584
6124	GRAVY,PORK,DRY,PDR	0.406874	1.83676
25027	SNACKS,PLANTAIN CHIPS,SALTED	0.588692	1.83717
5269	TURKEY,YOUNG TOM,BACK,MEAT&SKN,RAW	0.198448	1.83799
23142	BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0" FAT,SEL,CKD,GRILLED	0.296009	1.83799
3001	BABYFOOD,JUC TREATS,FRUIT MEDLEY,TODD	0.384701	1.83803
9134	GRAPES,CND,THOMPSON SEEDLESS,HVY SYRUP PK,SOL&LIQUIDS	0.0842572	1.83808
21399	FAST FDS,CHSEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT,VEG & MAYO	0.280488	1.83889
18431	DANISH PASTRY,FRUIT,UNENR (INCL APPL,CINN,RAISIN,STRAWBERRY)	0.411308	1.83895
19013	FRUIT LEATHER,PIECES	0.398004	1.83988
3815	INF FORMMEAD JOHN,ENFAMIL LIPIL,W/ IRON,RTF,W/ ARA & DHA	0.0709534	1.84002
6210	SOUP,CRM OF CELERY,CND,PREP W/ EQ VOLUME MILK	0.0731707	1.84038
11397	POTATOES,O'BRIEN,FRZ,PREP	0.226164	1.84091
19064	CANDIES,TOOTSIE ROLL,CHOCOLATE-FLAVOR ROLL	0.429047	1.84137
1110	MILK SHAKES,THICK CHOC	0.131929	1.84217
20113	NOODLES,CHINESE,CHOW MEIN	0.584257	1.844
19327	CANDIES,MARS SNACK US,COCOAVIA BLUEBERRY & ALMOND CHOC BAR	0.58204	1.84487
18421	COOKIES,BUTTER,COMMLY PREP,UNENR	0.517738	1.84538
18433	DANISH PASTRY,LEMON,UNENR	0.411308	1.84545
7272	CARL BUDDIG,SMOKED SLICED BF	0.154102	1.84565
3823	INF FORMULA,MEAD JOHNSON,PROSOBEE,W/ IRON,RTF	0.0698448	1.84596
18189	COOKIES,PNUT BUTTER,PREP FROM RECIPE	0.526608	1.84613
3822	INFANT FORMULA,MEAD JOHNSON,PREGESTIMIL,W/IRON,PREP FROM PDR	0.0742794	1.84635
13812	BEEF,CHUCK,ARM POT RST,LN&FAT,1/8"FAT,CHOIC,CKD,BRSD	0.342572	1.84691
21102	FAST FOODS,CHICK FILLET SNDWCH,PLN	0.313747	1.84699
6245	CAMPBELL SOUP COMP,CHNKY MICRO BOWL,GRLLD CHIC&SAUS GMBO,RTS	0.0631929	1.84711
18435	DANISH PASTRY,RASPBERRY,UNENR	0.411308	1.84719
21079	FAST FOODS,NACHOS,W/CHS&JALAPENO PEPPERS	0.330377	1.84742
19807	POPCORN,OIL-POPPED,WHITE POPCORN	0.554324	1.84768
1089	MILK,LO NA,FLUID	0.0676275	1.84818
6514	CAMPBELL'S SEL MCRWVABLE BOWLS,CHICK W/ EGG NOODLES SOUP	0.0543237	1.84827
19077	BAKING CHOC,UNSWTND,LIQ	0.523282	1.84878
18199	COOKIES,CHOC SNDWCH,W/CREME FILLING,SPL DIETARY	0.511086	1.85054
16091	PEANUTS,SPANISH,RAW	0.631929	1.85066
6594	CAMPBELL'S SOUP AT HAND,NEW ENGLAND CLAM CHOWDER	0.0443459	1.85111
1021	CHEESE,GJETOST	0.51663	1.85118
5094	CHICKEN,BROILERS OR FRYERS,THIGH,MEAT&SKN,CKD,RSTD	0.273836	1.85231
3956	BABYFOOD,YOGURT,WHL MILK,W/ FRUIT,MULTIGRAIN CRL & ADDED DHA	0.108647	1.8524
19322	PUDDINGS,COCNT CRM,DRY MIX,INST	0.431264	1.85364
21004	FAST FOODS,BISCUIT,W/EGG&HAM	0.254989	1.85444
3963	INFFORM,MEADJOHNSON,ENFAMIL GENTLEASE LIPIL,W/IRON,PREPFRPDR	0.0698448	1.85488
8555	CEREAL WAFER STRAWS,KELLOGG,APPL JACKS CRL STRAWS	0.486696	1.85589
10918	PORK,CURED,HAM & H2O PRODUCT,RUMP,BONE-IN,LN & FAT,HTD,RSTD	0.206208	1.85627
15043	HERRING,PACIFIC,RAW	0.216186	1.85641
21343	MCDONALD'S,LOFAT CARAMEL SAU	0.347007	1.85895
16087	PEANUTS,ALL TYPES,RAW	0.628603	1.85939
19088	ICE CREAMS,VANILLA,LT	0.199557	1.8609
5275	TURKEY,YOUNG TOM,WING,MEAT&SKN,RAW	0.208426	1.86166
19353	SYRUPS,MAPLE	0.288248	1.86171
18514	ARCHWAY Home Style Cookies, Sugar Free Rocky Road	0.51663	1.86199
10863	PORK,FRSH,VAR MEATS & BY-PRODUCTS,STOMACH,CKD,SIMMRD	0.174058	1.86289
19301	CANDIES,FUDGE,CHOC MARSHMLLW,W/ NUTS,PREPARED-BY-RECIPE	0.525499	1.86482
15011	CATFISH,CHANNEL,CKD,BREADED&FRIED	0.25388	1.8653
18241	CROISSANTS,CHEESE	0.45898	1.86576
9130	GRAPE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C	0.0665189	1.86606
19186	DESSERTS,APPL CRISP,PREPARED-FROM-RECIPE	0.178492	1.86626
21017	FAST FOODS,DANISH PASTRY,FRUIT	0.394679	1.86689
36609	CRACKER BARREL,MACARONI N' CHS PLATE,FROM KID'S MENU	0.191796	1.86719
13096	BF,RIB,EYE,SML END (RIB 10-12),LN & FT,0" FAT,CHOIC,CKD,BRLD	0.293792	1.86726
10975	PORK,GROUND,84% LN / 16% FAT,CKD,CRUMBLES	0.320399	1.86895
23117	BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN & FAT,0" FAT,CHOIC,CK	0.314856	1.87072
25022	SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,FRENCH ONION FLAVOR	0.549889	1.87081
19016	GRANOLA BARS,HARD,ALMOND	0.548781	1.87128
18155	COOKIES,BUTTER,COMMLY PREP,ENR	0.517738	1.87188
21389	FAST FOODS,HAMBURGER; DOUBLE,LRG PATY; W/ CONDMNT,VEG & MAYO	0.279379	1.87293
10198	PORK,FRSH,LOIN,CNTR RIB (ROASTS),BNLESS,LN&FAT,CKD,RSTD	0.279379	1.87348
3821	INFANT FORMULA,MEAD JOHNSON,PREGESTIMIL,W/IRON,PDR,NOT RECON	0.575388	1.87368
19804	SNACKS,CORN-BASE,EXTRUD,CHIPS,BARBECUE-FLAVOR,W/ENR MASA FLR	0.579823	1.87476
3942	INF FORMULA,MEAD JOHNSON,ENFAMIL,AR LIPIL,RTF,W/ ARA & DHA	0.075388	1.87481
7251	LOUIS RICH,CHICK (WHITE,OVEN RSTD)	0.141907	1.87519
7088	HONEY ROLL SAUSAGE,BEEF	0.201774	1.87575
18178	COOKIES,OATMEAL,COMMLY PREP,REG	0.498891	1.87732
19420	GRANOLA BARS,HARD,PNUT BUTTER	0.535477	1.87815
6175	SAUCE,HOISIN,RTS	0.243902	1.87943
3954	INF FOR,ABBO NUTR,SIMI,ISOMIL,ADVANCE W/ IRON,PDR,NOT RECON	0.573171	1.87999
13363	BEEF,COMP OF RTL CUTS,LN&FAT,0"FAT,SEL,CKD	0.289357	1.88004
3843	INF FORMULA,ABBOTT NUTR,SIMILAC,ISOMIL,W/ IRON,PDR,NOT RECON	0.573171	1.88005
2048	VINEGAR,CIDER	0.0232816	1.88073
9020	APPLESAUCE,CND,SWTND,WO/ SALT (INCLUDES USDA COMMODITY)	0.075388	1.88078
6331	CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST TURKEY GRAVY	0.0465632	1.88113
3842	INF FORMULA,ABBOTT NUTR,SIMILAC,ISOMIL,W/ IRON,LIQ CONC	0.141907	1.88144
3952	INF FORM,ABBO NUTR,SIMIL,ISOMIL,ADVA W/ IRON,LIQ CONC	0.141907	1.88144
17228	LAMB,DOM,FORESHANK,LN&FAT,1/8"FAT,CHOIC,RAW	0.222838	1.88176
27025	CAMPBELL,CAMPBELL'S SEL GOLD LABEL SOUPS,ITALIA	0.04102	1.88345
1212	MILK,DRY,WHL,WO/ ADDED VITAMIN D	0.549889	1.88374
16216	VITASOY USA,VITASOY ORGNAIC CLASSIC ORIGINAL SOYMILK	0.0521064	1.88431
18476	TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BLUEBERRY	0.452328	1.88435
1106	MILK,GOAT,FLUID,W/ ADDED VITAMIN D	0.0764967	1.88436
23145	BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0" FAT,SEL,RAW	0.239468	1.88439
18229	CRACKERS,STD SNACK-TYPE,REG	0.558758	1.88468
17015	LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/4"FAT,CHOIC,RAW	0.222838	1.88483
1076	MILK SUBSTITUTES,FLUID,W/LAURIC ACID OIL	0.0676275	1.88499
21140	SIDE DISHES,POTATO SALAD	0.126386	1.88556
14175	CHOCOLATE-FLAVOR BEV MIX FOR MILK,PDR,WO/ ADDED NUTR	0.449002	1.88559
23138	BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0" FAT,CHOICE,RAW	0.232816	1.88604
25043	SNACKS,CANDY BITS,YOGURT COVERED W/ VIT C	0.460089	1.88604
18164	COOKIES,CHOC CHIP,REFR DOUGH,BKD	0.545455	1.88633
12174	WATERMELON SD KRNLS,DRIED	0.617517	1.8864
19436	POPCORN,SUGAR SYRUP/CARAMEL,FAT-FREE	0.422395	1.88663
43535	BABYFOOD,JUC,APPL - CHERRY	0.0521064	1.88696
6311	CAMPBELL SOUP,CAMPBELL'S RED&WHITE,CHICK WON TON SOUP,COND	0.0443459	1.88722
1197	KRAFT BREYERS SMOTH&CRMY LOWFAT STR'BERY YOGURT (1% MILKFAT)	0.113082	1.88765
23003	BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8"FAT,SEL,RAW	0.24612	1.8888
23008	BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8"FAT,SEL,CKD,BRLD	0.293792	1.88898
16554	MORNINGSTAR FARMS TOMATO & BASIL PIZZA BURGER,FRZ,UNPREP	0.200665	1.88922
17007	LAMB,DOM,FORESHANK,LN&FAT,1/4"FAT,CHOIC,RAW	0.222838	1.88927
5030	CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,BATTER	0.307095	1.8893
13800	BEEF,COMP OF RTL CUTS,LN&FAT,1/8"FAT,SEL,CKD	0.308204	1.8894
19348	SYRUPS,CHOC,FUDGE-TYPE	0.388027	1.8894
1189	KRAFT CHEEZ WHIZ LT PAST PROCESS CHS PRODUCT	0.238359	1.89016
1060	MILK,FILLED,FLUID,W/LAURIC ACID OIL	0.0698448	1.89125
18110	CAKE,FRUITCAKE,COMMLY PREP	0.359202	1.89165
13474	BEEF,LOIN,T-BONE STEAK,LN & FAT,0" FAT,USDA CHOIC,CKD,BRLD	0.286031	1.892
43550	BABYFOOD,BANANA APPL DSSRT,STR	0.075388	1.89252
10196	PORK,FRSH,LOIN,CNTR RIB (CHOPS),BNLESS,LN&FAT,CKD,BRLD	0.288248	1.89383
17310	LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8"FAT,RAW	0.225055	1.89403
13912	BEEF,SHRT LOIN,TOP LOIN,STK,LN & FT,1/8" FAT,CHOIC,CKD,BRLD	0.308204	1.8948
21095	FAST FOODS,CHSEBURGER; DBLE,REG,PATTY & BN; W/ CONDMNT & VEG	0.315965	1.89511
16093	PEANUTS,VALENCIA,RAW	0.631929	1.89552
6041	CAMPBELL,CAMPBELL'S RED&WHITE,CHICK & DUMPLINGS SOUP,COND	0.0620843	1.89563
16249	SILK COFFEE,SOYMILK	0.0687361	1.89647
8566	CEREALS RTE,KASHI GRANOLA,MOUNTAIN MEDLEY CRL	0.440133	1.89676
7270	CARL BUDDIG,CKD CORNED BF,CHOPD,PRESSED	0.157428	1.89684
19297	JAMS AND PRESERVES	0.308204	1.89703
19263	FROZEN NOVELTIES,FRUIT & JUC BARS	0.0964523	1.89727
9443	JUICE,APPL & GRAPE BLEND,W/ ADDED VIT C	0.0554324	1.89746
21022	FAST FOODS,ENG MUFFIN,W/EGG,CHS,&SAUSAGE	0.317073	1.8979
21115	FAST FOODS,HAMBURGER,LRG,TRIPLE PATTY,W/CONDMNT	0.296009	1.89819
13806	BEEF,BRISKET,FLAT HALF,LN&FAT,1/8"FAT,ALL GRDS,CKD,BRSD	0.320399	1.89871
35238	TEA,HERBAL,BREWED,HOHOYSI (HOPI)	0.00221729	1.89874
17286	LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8"FAT,RAW	0.216186	1.89909
13810	BEEF,CHUCK,ARM POT RST,LN&FAT,1/8"FAT,ALL GRDS,CKD,BRSD	0.334812	1.89957
10009	PORK,FRSH,LEG (HAM),WHL,LN&FAT,CKD,RSTD	0.302661	1.89979
18099	CAKE,CHOC,DRY MIX,REG	0.474501	1.90019
14182	CHOCOLATE SYRUP,PREP W/ WHL MILK	0.0997783	1.9022
21104	FAST FOODS,EGG&CHS SNDWCH	0.258315	1.90385
16129	TOFU,FRIED	0.300443	1.90394
13066	BEEF,FLANK,STEAK,LN & FAT,0" FAT,CHOIC,CKD,BRSD	0.291574	1.904
21235	MCDONALD'S,QUARTER POUNDER W/ CHS	0.286031	1.9044
19345	SYRUPS,CHOC,HERSHEY'S GENUINE CHOC FLAV LITE SYRUP	0.169623	1.90486
3841	INF FORMULA,ABBOTT NUTR,SIMILAC,ISOMIL,W/ IRON,RTF	0.0731707	1.90527
3953	INF FOR,ABBO NUTR,SIMIL,ISOMIL,ADVANCE W/ IRON,RTF	0.0731707	1.90527
21078	FAST FOODS,NACHOS,W/CHS	0.339246	1.90553
6256	SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK	0.0676275	1.90578
43372	APPLE CIDER-FLAVORED DRK,PDR,VIT C&SUGAR	0.437916	1.90619
14287	LEMONADE,POWDER	0.419069	1.90746
5252	TURKEY,YOUNG HEN,WING,MEAT&SKN,CKD,RSTD	0.263858	1.90752
12060	ACORN FLOUR,FULL FAT	0.555432	1.90757
18108	COFFEECAKE,CINN W/CRUMB TOPPING,DRY MIX,PREP	0.35255	1.90829
19899	ICE CREAMS,REG,LO CARBOHYDRATE,CHOC	0.262749	1.90916
18513	ARCHWAY HOME STYLE COOKIES,SUGAR FREE OATMEAL	0.490022	1.90922
18135	CAKE,WHITE,DRY MIX,PUDDING-TYPE,ENR	0.468958	1.91103
22535	HOT POCKETS,CROISSANT POCKTS CHIK,BROC&CHDR STUFD SNDWCH,FRZ	0.260532	1.91184
6209	CAMPBELL'S RED&WHITE,98% FAT FREE CRM OF BROCCOLI SOUP,COND	0.0620843	1.91204
18309	PIE,CHERRY,PREP FROM RECIPE	0.299335	1.91346
27019	CAMPBELL, SEL SOUP,HARVEST TOMATO W/ BASIL SOUP	0.0454545	1.91581
21111	FAST FOODS,HAMBURGER; DOUBLE,REG PATTY; W/ CONDMNT	0.297118	1.9166
2073	CAMPBELL SOUP CO,PACE,DRY TACO SEAS MIX	0.208426	1.91661
13911	BEEF,SHRT LOIN,TOP LOIN,STEAK,LN & FAT,1/8" FAT,CHOIC,RAW	0.257206	1.91679
21028	FAST FOODS,VANILLA,LT,SOFT-SERVE ICE CRM,W/ CONE	0.184035	1.91776
21106	FAST FOODS,FISH SNDWCH,W/TARTAR SAU&CHS	0.317073	1.91792
21105	FAST FOODS,FISH SNDWCH,W/TARTAR SAU	0.302661	1.91855
16251	SILK VANILLA SOY YOGURT (SINGLE SERVING SIZE)	0.097561	1.91888
19421	POTATO CHIPS,CHEESE-FLAVOR	0.549889	1.91978
21023	FAST FOODS,FRENCH TOAST W/ BUTTER	0.292683	1.92008
21407	MCDONALD'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH	0.27051	1.92098
1215	CHEESE PRODUCT,PAST PROCESS,AMERICAN,RED FAT,FORT W/ VIT D	0.266075	1.92141
21058	FAST FOODS,SCALLOPS,BREADED&FRIED	0.297118	1.9235
23541	BEEF,PLATE,OUTSIDE SKIRT,LN & FAT,0" FAT,ALL GRDS,CKD,BRLD	0.282705	1.9236
19106	CANDIES,GUMDROPS,STARCH JELLY PIECES	0.439024	1.92368
18490	TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD WLD BERRY	0.430155	1.92384
6232	CAMPBELL SOUP,PREGO PASTA,ORGANIC MUSHROOM ITALIAN SAU,RTS	0.0798226	1.92492
14346	SHAKE,FAST FOOD,CHOCOLATE	0.140798	1.9254
5327	CHICKEN BREAST TENDERS,UNCKD	0.291574	1.92582
5079	CHICKEN,BROILERS OR FRYERS,LEG,MEAT&SKN,CKD,STWD	0.243902	1.92627
7208	OSCAR MAYER,BRAUNSCHWEIGER LIVER SAUSAGE (SAREN TUBE)	0.378049	1.92763
15026	EEL,MXD SP,CKD,DRY HEAT	0.261641	1.92799
6105	CAMPBELL'S RED & WHITE,BATMAN FUN SHAPES SOUP,COND	0.0620843	1.92801
5270	TURKEY,YOUNG TOM,BACK,MEAT&SKN,CKD,RSTD	0.263858	1.92825
14243	CRANBERRY JUC COCKTAIL,BTLD,LO CAL,W/CA,SACCHARIN&CORN SWTNR	0.0210643	1.92845
9008	APPLES,CND,SWTND,SLICED,DRND,HTD	0.0742794	1.92847
23581	BEEF,GROUND,75% LN MEAT / 25% FAT,LOAF,CKD,BKD	0.281596	1.92864
18103	COFFEECAKE,CHEESE	0.375831	1.9306
21410	FAST FOODS,BAGEL,W/ EGG,SAUSAGE PATTY,CHS,& CONDMNT	0.327051	1.93166
15027	FISH PORTIONS&STKS,FRZ,PREHTD	0.276053	1.93258
42131	MILK DSSRT,FRZ,MILK-FAT FREE,CHOC	0.185144	1.93286
3265	BABYFOOD,JUC,APPL&GRAPE	0.0509978	1.93387
13494	BEEF,GROUND,70% LN MEAT / 30% FAT,CRUMBLES,CKD,PAN-BROWNED	0.299335	1.93461
18112	CAKE,GERMAN CHOC,DRY MIX,PUDDING-TYPE	0.444568	1.93499
18183	COOKIES,OATMEAL,REFR DOUGH,BKD	0.522173	1.93503
42186	FROZEN YOGURTS,CHOC	0.140798	1.93534
19404	GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP	0.463415	1.93825
23573	BEEF,GROUND,80% LN MEAT / 20% FAT,PATTY,CKD,BRLD	0.300443	1.93884
8564	CEREALS RTE,KASHI GRANOLA,ORCHARD SPICE CRL	0.446785	1.93919
18621	NABISCO,NABISCO RITZ CRACKERS	0.545455	1.93953
14612	CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,FRUIT MEDLEY	0.0365854	1.9403
18489	TOASTER PASTRIES,KELLOGG,KELLOG'S POP TARTS,FRSTD STRAWBERRY	0.432373	1.94041
18107	COFFEECAKE,CINN W/CRUMB TOPPING,DRY MIX	0.48337	1.9409
6142	SAUCE,SOFRITO,PREP FROM RECIPE	0.262749	1.94112
1211	MILK,WHL,3.25% MILKFAT,WO/ ADDED VIT A & VITAMIN D	0.0676275	1.9418
21096	FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; PLN	0.338137	1.94212
21016	FAST FOODS,DANISH PASTRY,CINN	0.440133	1.94279
18952	TOSTADA SHELLS,CORN	0.525499	1.94314
22911	CHILI,NO BNS,CND ENTREE	0.13082	1.94342
23137	BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0" FAT,ALL GR,RAW	0.227273	1.94467
14007	ALCOHOLIC BEV,BEER,LT,BUD LT	0.0343681	1.94518
13909	BEEF,SHRT LOIN,TOP LOIN,STEAK,LN & FAT,1/8" FAT,ALL GRDS,RAW	0.252772	1.94617
1109	MILK,SHEEP,FLUID	0.119734	1.94691
10081	PORK,FRSH,SHLDR,(BOSTON BUTT),BLADE (STKS),LN & FAT,CKD,BRSD	0.296009	1.94703
5093	CHICKEN,BROILERS OR FRYERS,THIGH,MEAT&SKN,CKD,FRIED,FLR	0.290466	1.94704
16253	SILK STRAWBERRY SOY YOGURT	0.104213	1.94751
18234	CRACKERS,WHEAT,SNDWCH,W/PNUT BUTTER FILLING	0.548781	1.94768
19365	TOPPINGS,MARSHMLLW CRM	0.356984	1.9478
3802	INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,PDR	0.564302	1.94852
18562	ARCHWAY Home Style Cookies, Reduced Fat Ginger Snaps	0.470067	1.94869
3019	GERBER GRADUATES FRUIT STRIPS REAL FRUIT BARS	0.365854	1.94929
17287	LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8"FAT,CKD,BRSD	0.261641	1.94937
14288	LEMONADE,PDR,PREP W/H2O	0.0155211	1.95013
18144	CAKE,YEL,DRY MIX,REG,ENR	0.478936	1.95064
21421	KENTUCKY FRIED CHICK,CRISPY CHICK STRIPS	0.303769	1.95072
21007	FAST FOODS,BISCUIT,W/EGG,CHS,&BACON	0.333703	1.95082
19895	ICE CREAMS,BREYERS,NO SUGAR ADDED,CHOC CARAMEL	0.167406	1.9512
18483	TOASTER PASTRIES,KELLOGG,KELLOG POP TARTS,FRSTD CHOC VAN CRM	0.433481	1.95135
6403	CAMPBELL'S CHUNKY SOUPS,GRILLED SIRLOIN STEAK HEARTY VEG SP	0.0587583	1.9514
16254	SILK RASPBERRY SOY YOGURT	0.097561	1.95164
27011	CAMPBELL,CAMPBELL'S CHUNKY SOUPS,TURKEY POT PIE	0.0909091	1.95168
16257	SILK BLUEBERRY SOY YOGURT	0.097561	1.95176
6991	CAMPBELL SOUP COMPANY,HEALTHY REQUEST,TOMATO SOUP,COND	0.0809313	1.95361
5075	CHICKEN,BROILERS OR FRYERS,LEG,MEAT&SKN,RAW	0.207317	1.95421
13814	BEEF,CHUCK,ARM POT RST,LN&FAT,1/8"FAT,SEL,CKD,BRSD	0.327051	1.95494
42074	FROZ NOVLT,ICE CRM,VAN ICE CRM,LT,NO SUGAR ADDED,CHOC COATD	0.245011	1.95502
6994	CAMPBELL SOUP,PREGO PASTA,CHUNKY GARDEN COMB ITALIAN SAU,RTS	0.059867	1.95545
3801	INF FORMULA,NES,G START SUPR,W/ IRON,LIQ CONC,NOT RECON	0.140798	1.95854
18140	CAKE,YEL,COMMLY PREP,W/CHOC FRSTNG	0.420177	1.95913
19719	JAMS&PRESERVES,APRICOT	0.268293	1.96031
21131	FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU	0.177384	1.9612
14312	MALTED DRK MIX,NAT,PDR,PREP W/ WHL MILK	0.097561	1.9618
18163	COOKIES,CHOC CHIP,REFR DOUGH	0.491131	1.96273
17259	LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8"FAT,CKD,RSTD	0.259423	1.96316
18475	TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,APPL CINN	0.437916	1.96362
19360	SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE	0.293792	1.9637
21252	BURGER KING,WHOPPER,NO CHS	0.258315	1.96533
35034	FISH,DEVILFISH,MEAT (ALASKA NATIVE)	0.107539	1.96611
5010	CHICKEN,BROILERS OR FRYERS,MEAT&SKN,CKD,STWD	0.242794	1.96672
18427	CRACKERS,STD SNACK-TYPE,REG,LO SALT	0.556541	1.96691
9379	PLUMS,CND,HVY SYRUP,DRND	0.0986696	1.96745
18488	TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,STRAWBERRY	0.436807	1.96795
19024	GRANOLA BARS,SOFT,COATD,MILK CHOC COATING,CHOC CHIP	0.51663	1.97134
36610	DENNY'S,FRENCH FR	0.322616	1.9717
19883	ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL	0.169623	1.97194
